"disk_num";"script_num";"basic_line";"string_num";"source_text";"translation"
"disk24";"NO50";"3000";"56";"NO51";""
"disk24";"NO50";"5105";"57";"▽";""
"disk24";"NO50";"5430";"58";"";""
"disk24";"NO50";"5435";"59";"8";""
"disk24";"NO50";"5436";"60";"2";""
"disk24";"NO50";"6100";"61";"ﾍﾔ";""
"disk24";"NO50";"6115";"62";"ﾍﾞｯﾄ";""
"disk24";"NO50";"6120";"63";"ﾖﾙﾏﾁ";""
"disk24";"NO50";"6130";"64";"ﾚｽﾄ";""
"disk24";"NO50";"6140";"65";"ﾃ1";""
"disk24";"NO50";"6150";"66";"ﾃ2";""
"disk24";"NO50";"6160";"67";"ﾎﾞｹﾃ";""
"disk24";"NO50";"6170";"68";"ｺｳﾔ";""
"disk24";"NO50";"6180";"69";"Dｲﾉﾘ";""
"disk24";"NO50";"6200";"70";"ﾒﾄｼﾙ";""
"disk24";"NO50";"6200";"71";"ﾒｱｸ";""
"disk24";"NO50";"6205";"72";"ﾒﾄｼﾙ";""
"disk24";"NO50";"6300";"73";"davL";""
"disk24";"NO50";"6310";"74";"marL";""
"disk24";"NO50";"6320";"75";"alnL";""
"disk24";"NO50";"6330";"76";"andL";""
"disk24";"NO50";"6340";"77";"linR";""
"disk24";"NO50";"6350";"78";"ｸﾗｰｸ";""
"disk24";"NO50";"6360";"79";"ｳｲﾝｽ";""
"disk24";"NO50";"6370";"80";"ﾌﾛS";""
"disk24";"NO50";"6380";"81";"ﾘﾝS";""
"disk24";"NO50";"9000";"82";"09:15";""
"disk24";"NO50";"9000";"83";"11:55";""
"disk24";"NO50";"9010";"84";"27:06";""
"disk24";"NO50";"9010";"85";"28:35";""
"disk24";"NO50";"9020";"86";"28:36";""
"disk24";"NO50";"9020";"87";"29:05";""
"disk24";"NO50";"9030";"88";"01:44";""
"disk24";"NO50";"9030";"89";"03:31";""
"disk24";"NO50";"9500";"90";"Pﾕｰﾝ";""
"disk24";"NO50";"9510";"91";"Pｲｷ";""
"disk24";"NO50";"9520";"92";"Pﾄﾘ";""
"disk24";"NO50";"9530";"93";"Pﾏﾁ";""
"disk24";"NO50";"9540";"94";"Pｶﾝｾ";""
"disk24";"NO50";"9998";"95";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";""
"disk24";"NO50";"9999";"96";"                                                                                ";""
"disk24";"NO50";"10000";"97";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";""
"disk24";"NO50";"10010";"98";"";""
"disk24";"NO50";"10015";"99";"N";""
"disk24";"NO50";"10015";"100";"n";""
"disk24";"NO50";"10020";"101";"Y";""
"disk24";"NO50";"10020";"102";"y";""
"disk24";"NO50";"10040";"103";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";""
"disk24";"NO50";"10049";"104";"A:";""
"disk24";"NO50";"10070";"105";"ドライブ１のディスクが違います。";""
"disk24";"NO50";"10110";"106";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";""
"disk24";"NO50";"10120";"107";"A:";""
"disk24";"NO50";"10150";"108";"ドライブ１のディスクが違います。";""
"disk24";"NO51";"900";"0";"デビッドが話す。";""
"disk24";"NO51";"900";"1";"アンドリュ−が話す。";""
"disk24";"NO51";"900";"2";"マ−チンが話す。";""
"disk24";"NO51";"900";"3";"アランが話す。";""
"disk24";"NO51";"900";"4";"スシャ−ナが話す。";""
"disk24";"NO51";"900";"5";"リチャ−ド社長が話す。";""
"disk24";"NO51";"1000";"6";"翌日、眼を覚ましたデビッドは、昨夜の疲れも忘れ体調は、すこぶる良かった。アランとマ−チンは新曲の仕上げにレ−ベルのスタジオに、アンドリュ−は友人と一緒に出かけている。";""
"disk24";"NO51";"1010";"7";"デビッドの部屋にはスシャ−ナが遊びに来ていた。";""
"disk24";"NO51";"1200";"8";"スシャ−ナ「ロンドンに帰ったら事務所の人達が手伝ってくれるものだから、緊張感がきれたみたい」";""
"disk24";"NO51";"1210";"9";"デビッド「スシャ−ナ、昨夜また夢を見てしまったんだ。フロオス王は隣国からも槍で追われ、民を連れて荒野をさまよっていたよ」";""
"disk24";"NO51";"1220";"10";"スシャ−ナ「北の王がそうさせたのね。いまでも軍事力のある国はそうして圧力をかけてるみたいね」";""
"disk24";"NO51";"1230";"11";"デビッド「フロオス王は神に捨てられ、神は北の王を選んだと信じ、暗黒の星に魔王になる事を誓い、北の王の血を断つと叫んでいたが・・・」";""
"disk24";"NO51";"1240";"12";"スシャ−ナ「暗黒の星って・・・？」";""
"disk24";"NO51";"1250";"13";"デビッド「それについては何も、魔王になったフロオス王は幻想の中のスシャ−ナに血を受け継ぐように頼み、何億年かかろうと北の王の血を断とうとしているんだ」";""
"disk24";"NO51";"1260";"14";"スシャ−ナ「デビッドにそっくりなフロオス王の血をスシャ−ナが受け継ぐ事で二人は一緒になったのよ。きっとフロオス王を愛していたのね」";""
"disk24";"NO51";"1270";"15";"デビッド「幻想はそこで消えたんだが・・・スシャ−ナ、俺が悪夢を見ていたのを知ってるだろう。あの悪夢の謎を少しだが幻想が解いてくれたように感じるんだ」";""
"disk24";"NO51";"1280";"16";"デビッド「もし幻想の事が歴史の中の事実だとすれば、フロオス王の血が俺に受け継がれているかも知れない」";""
"disk24";"NO51";"1290";"17";"スシャ−ナ「でもデビッドは魔王でもないし、北の王だってこの世には存在しないわ。もしフロオス王の血が混じっていても遥か昔の事でしょう。その力は消えているわよ」";""
"disk24";"NO51";"1300";"18";"デビッド「そうだな、俺には魔王と言えるだけの力などないし、せいぜい夢を見るぐらいだから、たいした事ではないか・・・」";""
"disk24";"NO51";"1310";"19";"スシャ−ナ「そうよ、あまり気にすると今夜のコンサ−トに影響するわ。あっ！　もうこんな時間になってる。私行かないと。デビッド、会場で会いましょう」";""
"disk24";"NO51";"1320";"20";"スシャ−ナが出ていった後、デビッドは悪夢の事を思いだそうとしたが、断片的にしか思い出せず。無理に整理をしようとしても頭が痛くなり、考える事をやめることにした。";""
"disk24";"NO51";"1325";"21";"デビッドはロビ−降りてコ−ヒ−を飲み時間を潰す事にした。";""
"disk24";"NO51";"1330";"22";"デビッド達のコンサ−ト会場のロイヤル・アルバートホールは、２日分の全席がすべて売り切れている。";""
"disk24";"NO51";"1335";"23";"当日売りが無いというのに会場の広場には大勢のファンが集まっていた。";""
"disk24";"NO51";"1340";"24";"コンサ−トが始まっても、広場からは誰も立ち去らずに、みんな耳にイヤホ−ンをして［エレノ・ヴィジョン］のテ−プを聞いている。";""
"disk24";"NO51";"1500";"25";"会場の中に入れないファンにとっては、デビッド達が演奏しているステ−ジにより近い場所にいる事で、会場の熱気が伝わるのかも知れない。";""
"disk24";"NO51";"1510";"26";"たとえ演奏が聞こえないでも、集団のエネルギ−が一つの目的に動いている為に、静かな興奮が彼等にも伝わっている。";""
"disk24";"NO51";"1520";"27";"しかし場内の熱気は想像を絶した凄まじい興奮状態に陥っている。";""
"disk24";"NO51";"1590";"28";"ステ−ジの上では、いつもの通りデビッドはノりまくり歌っている。観客の狂声が会場をゆさぶり、いつ爆発してもおかしくない状態だった。";""
"disk24";"NO51";"1600";"29";"デビッドのノりが観客を興奮させ、観客の興奮がよりいっそうデビッドをノせて行く。その極限をはるかに越えてるというのに何事も起こっていない。";""
"disk24";"NO51";"1610";"30";"この夜の事を批評家は、「極度の興奮と理性を観客に与え、熱気の中で陶酔する観客を整然とさせる［エレノ・ヴィジョン］は、音楽を越えた宗教である」と新聞に書くだろう。";""
"disk24";"NO51";"1620";"31";"スシャ−ナの隣にいたリチャ−ド社長は、観客の狂乱を見て身振いを起こしていたが、その狂乱を押さえるデビッド達の演奏を聞いて、心臓まひを起こす事だけは避けられた。";""
"disk24";"NO51";"1630";"32";"コンサ−トが終了すると、リチャ−ド社長が胸をなでおろして、デビッド達を迎えた。";""
"disk24";"NO51";"1640";"33";"楽屋にもどったデビッド達をリチャ−ド社長は興奮を押さえきれずに、さかんに褒めたたえている。";""
"disk24";"NO51";"1900";"34";"リチャ−ド「わずかなツア−の期間だったのに、デビッドの歌は計り知れない程、うまくなっている。それにみんなの演奏も文句のつけようが無い。素晴らしいよ。いったい何がそうさせたんだ？」";""
"disk24";"NO51";"1910";"35";"アンドリュ−「たぶん、ヨ−ロッパのファンが熱狂的だったので、俺達がノせられ実力以上の力が発揮し始めたんだと思いますよ」";""
"disk24";"NO51";"1920";"36";"アンドリュ−「それに俺達は観客と一心同体になれるんですよ」";""
"disk24";"NO51";"1930";"37";"リチャ−ド「しかし、あの危険過ぎる程の興奮を観客に与えているというのに、観客に音楽でマナ−まで教え、おさえ込んでいる。ここまで出来るバンドなんて聞いた事もないよ」";""
"disk24";"NO51";"1940";"38";"アラン「いま聞いたけど、会場の外も凄い人で警備の方は大丈夫ですかね？」";""
"disk24";"NO51";"1950";"39";"リチャ−ド「私もいま知ったんだが、次のコンサ−トの時には警備員を増やして、追い出してやるから心配しなくても大丈夫だよ」";""
"disk24";"NO51";"1960";"40";"デビッド「追い出すのはやめましょう。変に刺激をすると暴徒化して大変な事になります。今夜も何事もなかったんですから、見ないふりをしていた方が安全ですよ」";""
"disk24";"NO51";"1970";"41";"マ−チン「この次のコンサ−トからは、一つの会場で一週間位やって、みんなに聞いてもらいましょうよ。社長だってお金がもうかるでしょう」";""
"disk24";"NO51";"1980";"42";"リチャ−ド「私もそれを考えていたんだが、今回は会場が取れなくて私も、もうけそこなったよ」";""
"disk24";"NO51";"1990";"43";"その時、スシャ−ナが入ってきた。";""
"disk24";"NO51";"2000";"44";"スシャ−ナ「お金もうけより、これからは世界中をツア−するのよ。さあ帰りましよう。裏の出口に車を待たせてるの」";""
"disk24";"NO51";"2010";"45";"裏口に用意された車に乗ってデビッド達はホテルに帰った。";""
"disk24";"NO51";"2020";"46";"その夜はコンサ−トの疲れでビ−ルの乾杯の後は、皆おとなしく部屋に戻ってベッドに入った。";""
"disk24";"NO51";"3000";"47";"ＣＤ−ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";""
"disk24";"NO51";"3010";"48";"　　　　　　　　ＣＤ−ＲＯＭよりＤＡＴＡを読み込み中";""
"disk24";"NO51";"3040";"49";"NO52";""
"disk24";"NO51";"5105";"50";"▽";""
"disk24";"NO51";"5430";"51";"";""
"disk24";"NO51";"5435";"52";"8";""
"disk24";"NO51";"5436";"53";"2";""
"disk24";"NO51";"6100";"54";"ﾍﾞｯﾄ";""
"disk24";"NO51";"6105";"55";"ﾍﾞｯﾄ";""
"disk24";"NO51";"6110";"56";"ﾎｰﾙ";""
"disk24";"NO51";"6120";"57";"ｿﾄ";""
"disk24";"NO51";"6130";"58";"ｽﾃｼA";""
"disk24";"NO51";"6140";"59";"ｷｰﾎA";""
"disk24";"NO51";"6150";"60";"ﾋｶｴ";""
"disk24";"NO51";"6160";"61";"Hﾖﾙ";""
"disk24";"NO51";"6200";"62";"ｶﾝｷ1";""
"disk24";"NO51";"6210";"63";"ｶﾝｷ2";""
"disk24";"NO51";"6220";"64";"ｱﾗﾝ1";""
"disk24";"NO51";"6230";"65";"VGA";""
"disk24";"NO51";"6240";"66";"ﾗｲﾄB";""
"disk24";"NO51";"6300";"67";"davL";""
"disk24";"NO51";"6310";"68";"marL";""
"disk24";"NO51";"6320";"69";"alnL";""
"disk24";"NO51";"6330";"70";"andL";""
"disk24";"NO51";"6340";"71";"linR";""
"disk24";"NO51";"6350";"72";"rtdR";""
"disk24";"NO51";"9000";"73";"25:42";""
"disk24";"NO51";"9000";"74";"28:35";""
"disk24";"NO51";"9010";"75";"22:40";""
"disk24";"NO51";"9010";"76";"25:41";""
"disk24";"NO51";"9020";"77";"17:30";""
"disk24";"NO51";"9020";"78";"19:18";""
"disk24";"NO51";"9500";"79";"Pﾄﾘ";""
"disk24";"NO51";"9998";"80";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";""
"disk24";"NO51";"9999";"81";"                                                                                ";""
"disk24";"NO51";"10000";"82";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";""
"disk24";"NO51";"10010";"83";"";""
"disk24";"NO51";"10015";"84";"N";""
"disk24";"NO51";"10015";"85";"n";""
"disk24";"NO51";"10020";"86";"Y";""
"disk24";"NO51";"10020";"87";"y";""
"disk24";"NO51";"10040";"88";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";""
"disk24";"NO51";"10049";"89";"A:";""
"disk24";"NO51";"10070";"90";"ドライブ１のディスクが違います。";""
"disk24";"NO51";"10110";"91";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";""
"disk24";"NO51";"10120";"92";"A:";""
"disk24";"NO51";"10150";"93";"ドライブ１のディスクが違います。";""
"disk25";"NO52";"900";"0";"デビッドが話す。";""
"disk25";"NO52";"900";"1";"アランが話す。";""
"disk25";"NO52";"900";"2";"マ−チンが話す。";""
"disk25";"NO52";"900";"3";"アンドリュ−が話す。";""
"disk25";"NO52";"900";"4";"スシャ−ナが話す。";""
"disk25";"NO52";"900";"5";"リチャ−ド社長が話す。";""
"disk25";"NO52";"1000";"6";"翌日、デビッド達はレ−ベルのスタジオで、新曲の最後の仕上げをしている。";""
"disk25";"NO52";"1010";"7";"新聞には、明日のラスト・コンサ−トに新曲を発表すると報道したので、全員真剣になって練習をしていた。";""
"disk25";"NO52";"1020";"8";"スシャ−ナは、ラスト・コンサ−ト後の打ち上げ祝賀パ−ティの用意の為、ホテルを出ていた。";""
"disk25";"NO52";"1030";"9";"しかし、テムズ川ぞいのロンドン塔の見えるあたりをスシャ−ナは、観光客のように散歩していた。";""
"disk25";"NO52";"1040";"10";"その近くをクラ−クとヴィンスが歩いている。";""
"disk25";"NO52";"1060";"11";"クラ−クが話す。";""
"disk25";"NO52";"1060";"12";"ヴィンスが話す。";""
"disk25";"NO52";"1300";"13";"ヴィンス「スシャ−ナは、誰かと待ち合わせているようですね」";""
"disk25";"NO52";"1310";"14";"クラ−ク「あたりまえだ。スシャ−ナがなぜこんな場所で散歩をしなければならないんだ」";""
"disk25";"NO52";"1320";"15";"ヴィンス「そうですね。それにしても相手が現れませんね」";""
"disk25";"NO52";"1330";"16";"クラ−ク「相手が時間を間違えたのか？　もう一時間近くもスシャ−ナにつきあわされてるぞ」";""
"disk25";"NO52";"1340";"17";"その時、クラ−クの腰につけているポケット・ベルが鳴った。";""
"disk25";"NO52";"1350";"18";"クラ−ク「どこか電話を探さないと、依頼人の奴、変な物を送ってきやがった。依頼人から首輪をつけられ奴隷にされた気分だぜ」";""
"disk25";"NO52";"1360";"19";"クラ−ク「君はスシャ−ナを見張っててくれ。何かあったらトランシ−バ−で連絡するんだぞ。俺は電話をしてくるから」";""
"disk25";"NO52";"1370";"20";"クラ−クは観光船の発着所の方向に走って行った。";""
"disk25";"NO52";"1380";"21";"しばらくしてクラ−クは戻って来た。";""
"disk25";"NO52";"1390";"22";"クラ−ク「スシャ−ナの相手はまだ来ないのか？　変だな」";""
"disk25";"NO52";"1400";"23";"ヴィンス「依頼人の電話は？・・・あっ！　スシャ−ナがタクシ−乗り場に向かっています。僕は車をとってきます！」";""
"disk25";"NO52";"1410";"24";"ヴィンスが車を運転してクラ−クを乗せた時、スシャ−ナの乗ったタクシ−は走り始めた。";""
"disk25";"NO52";"1420";"25";"ヴィンス「車をタクシ−置場に駐車していたのは正解でしたよ」";""
"disk25";"NO52";"1430";"26";"クラ−ク「タクシ−はホテルの方向に向かっている。スシャ−ナは、ただの散歩だったのか・・・」";""
"disk25";"NO52";"1440";"27";"タクシ−はホテルの玄関に止まり、スシャ−ナはそのまま中に入って行った。";""
"disk25";"NO52";"1450";"28";"クラ−ク「ホテルに戻ったか・・・ヴィンス、今日の張り込みは終わりだ。事務所に戻ってくれ」";""
"disk25";"NO52";"1455";"29";"ヴィンス「電話の仕事が優先ですか・・・何を言ってきたのですか？」";""
"disk25";"NO52";"1460";"30";"クラ−ク「デビッドがしている指輪を調べろって言うんだ。事務所に戻って、ヨ−ロッパで撮ったデビッドの写真を調べれば、何か解るかも知れないだろう」";""
"disk25";"NO52";"1470";"31";"ヴィンス「ではスシャ−ナの謎にデビッドが・・・」";""
"disk25";"NO52";"1480";"32";"クラ−ク「それを今から調べるんだ」";""
"disk25";"NO52";"1490";"33";"クラ−ク達の車は探偵事務所に急いだ。";""
"disk25";"NO52";"1500";"34";"事務所に戻ったクラ−ク達は、デビッドの写真を取り出し指輪の部分を拡大鏡で調べている。";""
"disk25";"NO52";"1700";"35";"ヴィンス「依頼人は昨夜のコンサ−トを昼のＴＶで見て、指輪に気づいたのでしょう。だったらその指輪についての情報を教えてくれても・・・」";""
"disk25";"NO52";"1710";"36";"クラ−ク「指輪についても謎、魔王についても謎、スシャ−ナの何を調べればいいのかも謎・・・えたいの知れない事件に巻き込まれていくようだぜ」";""
"disk25";"NO52";"1720";"37";"ヴィンス「デビッドの顔ばかり撮ってたので、手のアップの写真はないようです」";""
"disk25";"NO52";"1730";"38";"クラ−ク「・・・わかったぞ。ドイツのコンサ−ト時にしている指輪がフランス、イタリアの時と違う」";""
"disk25";"NO52";"1740";"39";"ヴィンス「なるほど。ドイツのコンサ−トの時の指輪は、紋章のような模様をしてますね。その前の写真は角ばった指輪をしてますよ。昨夜のコンサ−トのフィルムはまだ現像してないのでなんとも言えませんね・・・」";""
"disk25";"NO52";"1750";"40";"クラ−ク「すぐに現像するんだ。それにコンサ−トの写真も指輪の所を拡大してもらえ！　チップをはずんで急がせるんだぞ」";""
"disk25";"NO52";"1760";"41";"ヴィンスはカメラからフイルムを取り出し部屋を出ていった。";""
"disk25";"NO52";"1770";"42";"クラ−クは、依頼人に渡した調査書のコピ−を取り出しメモをしながら調べている。";""
"disk25";"NO52";"1775";"43";"次にテ−プレコ−ダ−にカセット・テ−プを入れ、じっと聞いている。";""
"disk25";"NO52";"1780";"44";"しばらくしてクラ−クは笑みを浮かべ、デビッドの歌を口ずさみながら紅茶をいれはじめた。";""
"disk25";"NO52";"1790";"45";"２時間を過ぎた頃、ヴィンスが戻って来た。";""
"disk25";"NO52";"1800";"46";"クラ−ク「ご苦労だった。紅茶が入ってるから飲みたまえ」";""
"disk25";"NO52";"1810";"47";"ヴィンス「所長が紅茶をいれてくれたのですか？・・・あれ？　その笑顔は何か解ったのですね」";""
"disk25";"NO52";"1820";"48";"クラ−ク「指輪の謎がデビッドにも関係してきたよ。俺達がドイツのハ−メルンで、スシャ−ナとゲッヘルの会話を盗聴しただろう」";""
"disk25";"NO52";"1830";"49";"ヴィンス「ええ、僕の嫌いな魚料理を食べさせられたレストランでしょう。覚えてますよ」";""
"disk25";"NO52";"1840";"50";"クラ−ク「あの時、俺達には見る事が出来なかった指輪を、ゲッヘルがスシャ−ナに渡しただろう。あの指輪を、いまデビッドがしているんだ」";""
"disk25";"NO52";"1850";"51";"クラ−ク「あの時に魔王とか、裏切りの血とか言っていっている。その時のテ−プを聞いてみたが魔王と言う人間は、もしかしてデビッドかも知れないんだ」";""
"disk25";"NO52";"1860";"52";"クラ−ク「テ−プを聞いてみたら、もちろんスシャ−ナ達はデビッドが魔王だとは言ってないが、なにかクるんだな」";""
"disk25";"NO52";"1870";"53";"ヴィンス「デビッドに魔王と言う別の名前があるなんて、聞いた事がありませんよ。たとえデビッドがそうだとしても何か意味があるのですか？」";""
"disk25";"NO52";"1880";"54";"クラ−ク「この写真とテ−プを依頼人に渡せばおそらく何かが起こり、謎が解ける糸口になりそうだな。あれだけの大金を出して調査をしてるからには大きな事件に広がりそうだ」";""
"disk25";"NO52";"1890";"55";"クラ−クは何かが起こるのを期待するように、ヴィンスに話している。";""
"disk25";"NO52";"3000";"56";"NO53";""
"disk25";"NO52";"5105";"57";"▽";""
"disk25";"NO52";"5430";"58";"";""
"disk25";"NO52";"5435";"59";"8";""
"disk25";"NO52";"5436";"60";"2";""
"disk25";"NO52";"6100";"61";"ｽﾀｼｵ";""
"disk25";"NO52";"6110";"62";"ﾛﾝﾄｳ";""
"disk25";"NO52";"6120";"63";"ｶﾜｿｲ";""
"disk25";"NO52";"6130";"64";"ｶﾜｹｽ";""
"disk25";"NO52";"6140";"65";"ｼﾞﾑ1";""
"disk25";"NO52";"6150";"66";"ｹｽ1";""
"disk25";"NO52";"6160";"67";"ｼﾞﾑ2";""
"disk25";"NO52";"6165";"68";"ｼﾞﾑ2";""
"disk25";"NO52";"6170";"69";"ｹｽ2";""
"disk25";"NO52";"6190";"70";"ﾄｵﾘ";""
"disk25";"NO52";"6191";"71";"ﾄｵﾘ";""
"disk25";"NO52";"6200";"72";"Hｸﾙﾏ";""
"disk25";"NO52";"6210";"73";"ﾄｵﾘ2";""
"disk25";"NO52";"6220";"74";"ﾏｲｸ";""
"disk25";"NO52";"6230";"75";"ﾕﾋﾞﾜ";""
"disk25";"NO52";"6300";"76";"davR";""
"disk25";"NO52";"6310";"77";"marL";""
"disk25";"NO52";"6320";"78";"alnL";""
"disk25";"NO52";"6330";"79";"andL";""
"disk25";"NO52";"6340";"80";"linR";""
"disk25";"NO52";"6350";"81";"ｸﾗｰｸ";""
"disk25";"NO52";"6360";"82";"ｳｲﾝｽ";""
"disk25";"NO52";"9000";"83";"32:05";""
"disk25";"NO52";"9000";"84";"33:12";""
"disk25";"NO52";"9010";"85";"09:15";""
"disk25";"NO52";"9010";"86";"11:55";""
"disk25";"NO52";"9020";"87";"11:56";""
"disk25";"NO52";"9020";"88";"15:19";""
"disk25";"NO52";"9500";"89";"Pﾄﾘ";""
"disk25";"NO52";"9510";"90";"Pﾊﾞｽ";""
"disk25";"NO52";"9520";"91";"Pｽﾀﾄ";""
"disk25";"NO52";"9530";"92";"PBｵﾄ";""
"disk25";"NO52";"9540";"93";"Pﾊﾞﾄ";""
"disk25";"NO52";"9550";"94";"ﾄﾞｱ";""
"disk25";"NO52";"9560";"95";"Pｶﾜ";""
"disk25";"NO52";"9998";"96";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";""
"disk25";"NO52";"9999";"97";"                                                                                ";""
"disk25";"NO52";"10000";"98";"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ";""
"disk25";"NO52";"10010";"99";"";""
"disk25";"NO52";"10015";"100";"N";""
"disk25";"NO52";"10015";"101";"n";""
"disk25";"NO52";"10020";"102";"Y";""
"disk25";"NO52";"10020";"103";"y";""
"disk25";"NO52";"10040";"104";"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。";""
"disk25";"NO52";"10049";"105";"A:";""
"disk25";"NO52";"10070";"106";"ドライブ１のディスクが違います。";""
"disk25";"NO52";"10110";"107";"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。";""
"disk25";"NO52";"10120";"108";"A:";""
"disk25";"NO52";"10150";"109";"ドライブ１のディスクが違います。";""
"disk25";"NO53";"900";"0";"デビッドが話す。";""
"disk25";"NO53";"900";"1";"アンドリュ−が話す。";""
"disk25";"NO53";"900";"2";"マ−チンが話す。";""
"disk25";"NO53";"900";"3";"アランが話す。";""
"disk25";"NO53";"900";"4";"スシャ−ナが話す。";""
"disk25";"NO53";"900";"5";"リチャ−ド社長が話す。";""
"disk25";"NO53";"1000";"6";"翌日、ホテルのミ−ティング室では、リチャ−ド社長を交え今後の打合せをしている。";""
"disk25";"NO53";"1200";"7";"リチャ−ド「こんどの新曲は発表前から予約注文が殺到しているんだ。昨日、新聞に書かれたばかりなのに・・・さてレコ−ディングをどうするかだが・・・」";""
"disk25";"NO53";"1210";"8";"アンドリュ−「今夜のコンサ−トはライブ録音をするのでしょう。だったら新曲をシングル・カットしてライブ盤にしましょう」";""
"disk25";"NO53";"1220";"9";"アラン「ライブ録音ならすぐに出せるな。しかしライブ録音だと曲のイメ−ジがすべて伝わらないし・・・どうするマ−チン？」";""
"disk25";"NO53";"1230";"10";"マ−チン「マスコミにも発表してしまったし、今の状況ならスタジオ録音してる暇は、ないよ  取りあえずライブ盤を作って、休暇の後にスタジオ入って完全に仕上げたらどうかな・・・」";""
"disk25";"NO53";"1231";"11";"アラン「そうだな、今度の曲は、複数のバ−ジョンを作って、いろんなプロモ−ションをしてみたいし・・・その最初がライブ盤というのも異色でいいよ」";""
"disk25";"NO53";"1240";"12";"リチャ−ド「ライブ盤を先行発売か、フ−ム・・・今のデビッドだったら、そのほうが、注目を集めるかも・・・よし、決まりだ！」";""
"disk25";"NO53";"1250";"13";"デビッド「じゃあ今夜のラスト・コンサ−トは、うんと派手にやって、マ−チンの新曲に花をそえないとな」";""
"disk25";"NO53";"1260";"14";"スシャ−ナ「デビッド、これ以上観客をノせたらきちんとした録音が出来なくて新曲のレコ−ドが出せないわよ」";""
"disk25";"NO53";"1270";"15";"マ−チン「そうだよ。観客の叫びだけで、僕等の音楽がオマケだなんて泣いちゃいうよ」";""
"disk25";"NO53";"1280";"16";"リチャ−ド「みんな、コンサ−トが終わってもしばらくはホテルに滞在しててもいいよ。経費は会社持ちだからのんびりしてくれ」";""
"disk25";"NO53";"1290";"17";"アンドリュ−「俺は部屋に帰って、休暇をどう過ごすか考えるから、明日の夜までには引き上げます」";""
"disk25";"NO53";"1295";"18";"デビッド達は、それぞれ市内のアパ−トに部屋を借りていたので、明日はホテルを引き払って自分の家に戻る事に決めた。";""
"disk25";"NO53";"1300";"19";"リチャ−ド「スシャ−ナは家がロンドンだから心配はないが、休暇はどうするんだね？」";""
"disk25";"NO53";"1310";"20";"スシャ−ナ「ええ、少し疲れたので都会から離れて田舎でのんびりして来ます」";""
"disk25";"NO53";"1320";"21";"リチャ−ド「そうか。私は君達のおかげで当分、休暇など取れそうにもないよ。さて時間も無くなったから行かないと・・・みんな今夜は頼んだよ」";""
"disk25";"NO53";"1330";"22";"リチャ−ド社長とスシャ−ナは出て行った。デビッド達も気分を落ち着かせる為、ロビ−でコ−ヒ−を飲む事にした。";""
"disk25";"NO53";"1340";"23";"陽が沈みヨ−ロッパ・ツア−最後のコンサ−トがロイヤル・アルバート・ホールで開かれた。";""
"disk25";"NO53";"1350";"24";"会場の外には、前にも増して大勢のファンが会場を取り囲んでいる。";""
"disk25";"NO53";"1360";"25";"場内では、一曲ごとに観客の歓声が絶叫と変わり、物凄い熱狂に包まれていく。デビッドが観客に手を差し出し静まるように言っている。";""
"disk25";"NO53";"1370";"26";"デビッド「次の曲は皆が待ち兼ねていた新曲の［ＰＲＡＹＥＲＳ］で、これは、ヨ−ロッパ・ツア−の途中でマ−チンが作った曲だ。みんな聞いてくれ！！」";""
"disk25";"NO53";"1380";"27";"会場は割れんばかりの歓声があがっていく。";""
"disk25";"NO53";"1390";"28";"アンドリュ−の手拍子にのり静かにイントロを流し始めた。一瞬場内は水をうったように静まる。";""
"disk25";"NO53";"1395";"29";"観客は、新曲のイントロを聞くと、これまでの［エレノ・ヴィジョン］と違ったイメ−ジに驚いてる・・・";""
"disk25";"NO53";"1400";"30";"マ−チンのサンプラ−から軽快なドラムの音が、アランのシンセからアンビエントな音が場内を響かせた。";""
"disk25";"NO53";"1410";"31";"デビッドはマイクを持って手拍子をとりながら、身体をリズムにのせていく。観客の手拍子が正確なリズム刻み始めた。";""
"disk25";"NO53";"1430";"32";"アランのピアノのバッキングが始まると、歓声は狂ったような悲鳴に変わっている。";""
"disk25";"NO53";"1440";"33";"デビッドは全身のエネルギ−をはき出すように歌った。";""
"disk25";"NO53";"1445";"34";"メンバ−は、あまりの新曲の反応の良さに驚き、バンドの新しいイメ−ジに満足した。";""
"disk25";"NO53";"1450";"35";"場内の観客、いや場内にいた全ての人間が放心状態で身体を動かしていた。";""
