"disk_num"	"script_num"	"basic_line"	"string_num"	"source_text"	"background_pic"	"portrait_pic"	"language"	"translation"	
"disk12"	"NO19"	1430	22	"・・・なんだ、ここは。　占いの街か？・・・。"	"disk12/ﾛｼﾞ5.png"	"main/marL.png"	"EN"	"""...What is this place? Fortune teller town?"""	
"disk12"	"NO19"	1440	23	"異様な感じであったが、デビッドはその通りを歩きだした。"	"disk12/ﾛｼﾞ5.png"	"main/marL.png"	"EN"	"David felt something strange as he walked along the street."	
"disk12"	"NO19"	1450	24	"右側の家から占い師が出てきて、陰気な声で言う・・・。"	"disk12/ﾛｼﾞ5.png"	"main/marL.png"	"EN"	"A fortune teller came out of one of the houses on the right side, speaking in a sullen tone..."	
"disk12"	"NO19"	1460	25	"占い師「・・・ようこそ・・・魔王様・・・」"	"disk12/ﾛｼﾞ5.png"	"main/marL.png"	"EN"	"Fortune Teller: Welcome, Devil King..."	
"disk12"	"NO19"	1470	26	"デビッド「えっ！？・・・」　デビッドはとまどって言葉が続かない・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Huh?!
David was left speechless."	
"disk12"	"NO19"	1490	27	"デビッド「俺が悪魔だと、何故だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Why are you calling me demon?"	
"disk12"	"NO19"	1500	28	"デビッド「俺が魔王だと、何故だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Why are you calling me Devil King?"	
"disk12"	"NO19"	1510	29	"デビッド「俺はデビッドだ。貴様は誰だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: My name is David. Who are you?"	
"disk12"	"NO19"	1520	30	"デビッド「お前は、俺を知っているのか？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Do you know me?"	
"disk12"	"NO19"	1530	31	"デビッド「お前は、誰だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Who are you?"	
"disk12"	"NO19"	1540	32	"デビッド「ここは、どこだ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: What is this place?"	
"disk12"	"NO19"	1570	33	"デビッドは訳が解らないので無視して先に進む・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David decided to ignore all that nonsense and go on ahead."	
"disk12"	"NO19"	1650	34	"右側の家から占い師が出てきて、陰気な声で言う・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"A fortune teller came out of one of the houses on the right side, speaking in a sullen tone..."	
"disk12"	"NO19"	1660	35	"占い師「・・・ようこそ・・・魔王様・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Fortune Teller: Welcome, Devil King..."	
"disk12"	"NO19"	1670	36	"左側の家から占い師が出てきて、吐き出すような声で言う・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"A fortune teller came out of one of the houses on the left side, speaking in a spiteful tone..."	
"disk12"	"NO19"	1680	37	"占い師「来たな。　異端の悪魔め・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Fortune Teller: Here you are, you heretical demon..."	
"disk12"	"NO19"	1690	38	"占い師「・・・ようこそ・・・魔王様・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Fortune Teller: Welcome, Devil King..."	
"disk12"	"NO19"	1700	39	"占い師は同じ言葉を繰り返すだけで、ニタニタとへつらうように笑っているだけだ。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"The fortune teller just keeps repeating the same words, with an irritating smirk."	
"disk12"	"NO19"	1710	40	"占い師「来たな。　異端の悪魔め・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Fortune Teller: Here you are, you heretical demon..."	
"disk12"	"NO19"	1720	41	"占い師は、けわしい表情で同じ言葉を繰り返すだけだった。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"The fortune teller just keeps repeating the same words, with a grave expression."	
"disk12"	"NO19"	1800	42	"デビッドは通りを歩き続けた。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David kept walking along the path."	
"disk12"	"NO19"	10000	72	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"		
"disk12"	"NO19"	10040	78	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"		
"disk12"	"NO19"	10070	80	"ドライブ１のディスクが違います。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk12"	"NO19"	10110	81	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"		
"disk12"	"NO19"	10150	83	"ドライブ１のディスクが違います。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk12"	"NO20"	1000	0	"デビッドは考える。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David spoke."	
"disk12"	"NO20"	1000	1	"町並みを見る。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Look at the streets."	
"disk12"	"NO20"	1000	2	"石造りの町並みを歩く"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Walk through the stone streets."	
"disk12"	"NO20"	1010	3	"デビッドが話す。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David spoke."	
"disk12"	"NO20"	1010	4	"占い師の声を聞く。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"The fortuneteller spoke."	
"disk12"	"NO20"	1290	5	"左の道を行く"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"He took the path going to the right."	
"disk12"	"NO20"	1420	6	"まっすぐな道に占いの看板が左右に並んでいる。全ての家が占い師の店だ。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Along the straight road, fortune teller signs lined the houses, left and right. Apparently, every single house was a fortune teller shop."	
"disk12"	"NO20"	1430	7	"・・・なんだ、ここは。　占いの街か？・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"""...What is this place? Fortune teller town?"""	
"disk12"	"NO20"	1440	8	"異様な感じであったが、デビッドはその通りを歩きだした。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David felt something strange as he walked along the street."	
"disk12"	"NO20"	1450	9	"左側の家の扉が開き、陰気な声が流れて来た・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"A door of one of the houses on the left side opened, and a sullen voice could be heard talking..."	
"disk12"	"NO20"	1460	10	"「私は占い師です・・・ようこそ・・・魔王様・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"""I am a fortune teller... Welcome, Devil King..."""	
"disk12"	"NO20"	1470	11	"デビッド「えっ！？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Huh?!"	
"disk12"	"NO20"	1475	12	"デビッドが開いた扉の中を見ると、地面から手だけが出て動き、人はいなかった・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"When he looked inside, he could only see a hand coming out of the ground..."	
"disk12"	"NO20"	1490	13	"デビッド「俺が悪魔だと？　何故だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Why are you calling me demon?"	
"disk12"	"NO20"	1500	14	"デビッド「俺が魔王だと？　何故だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Why are you calling me Devil King?"	
"disk12"	"NO20"	1510	15	"デビッド「俺はデビッドだ。正体を現せ！！」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: My name is David. Show yourself!"	
"disk12"	"NO20"	1520	16	"デビッド「お前は、俺を知っているのか？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Do you know me?"	
"disk12"	"NO20"	1530	17	"デビッド「お前は、何者だ？・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: Who are you?"	
"disk12"	"NO20"	1540	18	"デビッド「手だけの占い師か、姿を現せ！！」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: A hand can't be a fortune teller! Show yourself!"	
"disk12"	"NO20"	1570	19	"デビッドは、訳が判らず気味が悪くなってきたので、無視して先に進む・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"That nonsense talk was making David uneasy. He decided to ignore it and go on ahead..."	
"disk12"	"NO20"	1650	20	"左側の家の扉が開き、陰気な声が流れてきた・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"A door of one of the houses on the left side opened, and a sullen voice could be heard talking..."	
"disk12"	"NO20"	1660	21	"左からの声「・・・ようこそ・・・魔王様・・・私は占い師です」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Voice from the left: Welcome, Devil King... I am a fortune teller..."	
"disk12"	"NO20"	1670	22	"右側の家の扉が開き、吐き出すような声が流れてきた・・・。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"A door of one of the houses on the right side opened, and a spiteful voice could be heard talking..."	
"disk12"	"NO20"	1680	23	"右からの声「俺は占い師だ！　ついに来たな。　異端の悪魔め！」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Voice from the right: I am a fortune teller! You're finally here, you heretical demon!"	
"disk12"	"NO20"	1690	24	"左からの声「・・・ようこそ・・・魔王様・・・」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Voice from the left: Welcome, Devil King..."	
"disk12"	"NO20"	1700	25	"同じ言葉が流れるだけで、占い師の手が歓迎しているようにうごいている。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"The fortune teller hand only repeated the same words, moving as if to welcome him."	
"disk12"	"NO20"	1710	26	"右からの声「来たな。　異端の悪魔め！」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Voice from the right: You're finally here, you heretical demon!"	
"disk12"	"NO20"	1720	27	"吐き捨てるような言葉は、同じ言葉しか言わず、地面から出た手はデビッドを追い払うように動いている。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"The fortune teller hand only repeated the same words in a spiteful tone, moving as if to shoo him away."	
"disk12"	"NO20"	1800	28	"デビッドは通りを歩き続けた。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David kept walking along the path."	
"disk12"	"NO20"	10000	54	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"		
"disk12"	"NO20"	10040	60	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"		
"disk12"	"NO20"	10070	62	"ドライブ１のディスクが違います。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk12"	"NO20"	10110	63	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"		
"disk12"	"NO20"	10150	65	"ドライブ１のディスクが違います。"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk12"	"20-1"	1740	0	"デビッドは恐ろしくなり後ろを振り返ると、いつの間にか後ろの町並みが、果てしなく占い師の店になっている。"	"disk12/ﾛｼﾞ4.png"	"main/davL.png"	"EN"	"With a sense of dread, David turned around. He realized the street behind him was an endless line of fortune teller shops."	
"disk12"	"20-1"	1742	1	"デビッド「確か、この町並み？　今、通ったばかりじゃないか！？」"	"disk12/ﾛｼﾞ4.png"	"main/davL.png"	"EN"	"David: What the hell? Didn't I just walk through here?!"	
"disk12"	"20-1"	1750	2	"・・・前を見てもデビッドは恐怖を感じた。前方の通りも占い師の店が並び、果てしなく続いている・・・"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"Stricken by fear, David looked in front of him. That street was also lined with countless fortune teller shops."	
"disk12"	"20-1"	1752	3	"デビッド「馬鹿な！？この町並みも・・・ウワァ！  誰か、助けてくれ！！」"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David: No way! This street too?!
AAAHHH! S-Someone, help!"	
"disk12"	"20-1"	1760	4	"・・・前後の通りから占い師の声が何重にも重なり嵐のようにデビッドを襲ってきた・・・"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"The voice of the fortune tellers came from all directions, overlapping each other, hitting David like a storm..."	
"disk12"	"20-1"	1770	5	"・・・テビッドはその音圧で押しつぶされそうになり・・・"	"disk12/ﾛｼﾞ5.png"	"main/davL.png"	"EN"	"David felt like the sound pressure was crushing him..."	
"disk12"	"20-1"	1780	6	"・・・そして、ついに耳を抑えて倒れ込んだ・・・"	"disk12/ｸﾙｼﾑ.png"	"main/davL.png"	"EN"	"Finally, he collapsed, while covering his ears..."	
"disk12"	"20-1"	1790	7	"デビッド「も、もう、やめてくれー・・・ウウ－ッ！　ウワァ！！」"	"disk12/ｸﾙｼﾑ.png"	"main/davL.png"	"EN"	"David: S-Stop it! STOP IT! Urgh... AAAARGH!"	
"disk12"	"20-1"	1800	8	"・・・夢が覚めた・・・まだ頭の中で鳴り響いている・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"When he woke up, he could still feel a ringing inside his head."	
"disk12"	"20-1"	1810	9	"デビッド「クソ－ッ、頭が割れそうだ。なんて夢なんだ・・・」"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"David: Damn it. I feel like my head is going to crack open. What a nightmare..."	
"disk12"	"20-1"	1820	10	"・・・デビッドは泣きだしてしまった・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"David began to cry."	
"disk12"	"20-1"	1830	11	"・・・ようやく正常に戻れたデビッドは、左肩に痛みを感じた・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"Though he was finally back to normal, David felt a sharp pain in his left shoulder."	
"disk12"	"20-1"	1840	12	"デビッド「痛っー！！」"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"David: OW!"	
"disk12"	"20-1"	1850	13	"見ると胸のアザと同じようなアザが左肩にもできている・・・まさか、昼間、夢で見たシャ－マン・デビッドが斧で、あの痛みは左肩だった・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"Looking closely, he realized he had a bruise on his left shoulder, just like the one he had on his chest.
Thinking back, he realized that when David the Shaman was hit by that axe, he had felt a sharp pain on his left shoulder."	
"disk12"	"20-1"	1860	14	"・・・夢の中で・・・まさか、魔導師のデビッドが斧で、あの痛みは左肩だった・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"""When I was a sorcerer in my dream... That axe hit me on my left shoulder...!"""	
"disk12"	"20-1"	1870	15	"デビッドは不安を感じてきた。なにかとてつもないことが自分の身に起きているのではと・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"David was starting to feel terribly uneasy. Something absurd, something he couldn't explain, was happening to him..."	
"disk12"	"20-1"	1880	16	"・・・スシャ－ナが持っている薬を飲めば夢から逃げられた。まだ起きているかもしれない・・・"	"disk12/Dｷｽﾞ.png"	"main/davL.png"	"EN"	"""I might be able to get away from these nightmares if I take more of those pills Susanna has... I don't want this to happen again."""	
"disk12"	"20-1"	1890	17	"デビッドはスシャ－ナの部屋にコ－ルを入れてみた・・・しかし誰もでない。"	"disk12/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"David walked to Susanna's room and knocked...but there was no answer."	
"disk12"	"20-1"	1900	18	"・・・もう寝ているようだ。しかたない・・デビッドは無理やり寝ることにした。"	"disk12/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"""She must be sleeping... I'll just have to make do without them.""
David returned to his room and forced himself to sleep."	
"disk12"	"20-1"	3000	19	"ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ"	"disk12/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"Press any key to start reading data from CD-ROM."	
"disk12"	"20-1"	3010	20	"　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中"	"disk12/ﾍﾞｯﾄ.png"	"main/davL.png"	"EN"	"Reading data..."	
"disk12"	"20-1"	9910	50	"デビッド「ウワァッ！！・・・・、ハァ、ハァ・・」"	"main/MEU4.png"	"main/davL.png"	"EN"	"David: AHHH! *huff* *huff*"	
"disk12"	"20-1"	10000	57	"ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ"	"main/MEU4.png"	"main/davL.png"	"EN"		
"disk12"	"20-1"	10040	63	"ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。"	"main/MEU4.png"	"main/davL.png"	"EN"		
"disk12"	"20-1"	10070	65	"ドライブ１のディスクが違います。"	"main/MEU4.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk12"	"20-1"	10110	66	"ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。"	"main/MEU4.png"	"main/davL.png"	"EN"		
"disk12"	"20-1"	10150	68	"ドライブ１のディスクが違います。"	"main/MEU4.png"	"main/davL.png"	"EN"	"Incorrect disk in Drive 1."	
"disk22"	"NO45"	900	0	"デビッドが話す。"			"EN"	"David spoke."	
"disk22"	"NO45"	900	1	"アンドリュ－が話す。"			"EN"	"Andrew spoke."	
"disk22"	"NO45"	900	2	"マ－チンが話す。"			"EN"	"Martin spoke."	
"disk22"	"NO45"	900	3	"アランが話す。"			"EN"	"Alan spoke."	
"disk22"	"NO45"	900	4	"スシャ－ナが話す。"			"EN"	"Susanna spoke."	
"disk22"	"NO45"	1000	5	"翌日、デビッド達は、ベルリンの壁を見物に行った。"	"disk22/ｶﾍﾞ.png"		"EN"	"The next day, the band went to see the Berlin Wall."	
"disk22"	"NO45"	1010	6	"６時にホテルに戻ると、スシャ－ナが待っていた。"	"disk22/ﾍﾔ.png"		"EN"	"They were back to the hotel at 6 o'clock, where Susanna was waiting for them."	
"disk22"	"NO45"	1020	7	"着替えをすませて、デビッド達はタクシ－に分乗し、ホテル・ブリストルへと出発した。"	"disk22/ﾍﾔ.png"		"EN"	"After changing their clothes, they got into a taxi and headed to Hotel Bristol."	
"disk22"	"NO45"	1025	8	"ホテル・ブリストルに着いた。"	"disk22/ﾎﾃﾙB.png"		"EN"	"They arrived at Hotel Bristol."	
"disk22"	"NO45"	1030	9	"ボ－イに案内されチャリティ・ショ－の会場に入り、予約されたテ－ブルに５人が座った。"	"disk22/ﾊﾟｰﾃ.png"		"EN"	"The bellboy guided them to the charity show, where a table for five had been reserved for them."	
"disk22"	"NO45"	1035	10	"会場の客はタキシ－ドとドレスで正装し、会話も小さな声で話している。場内を流れるクラッシック音楽も、静かな会話に合わせて、音量を極度に低くしている。"	"disk22/ﾊﾟｰﾃ.png"		"EN"	"The other guests were wearing tuxedos and fancy dresses, conversing in a hushed voice. Classical music was being played at a suitably low volume."	
"disk22"	"NO45"	1300	11	"マ－チン「服を着替えてきて良かったね。昼間の格好をしていたら門前払いだったよ」"	"disk22/ﾊﾟｰﾃ.png"	"main/marL.png"	"EN"	"Martin: Thank God we got changed. They would have turned us away at the door if we were still wearing our day clothes."	
"disk22"	"NO45"	1310	12	"スシャ－ナ「だから言ったでしょう。このホテルは格式が高いので有名だって。チャリティ・ショ－だとフォ－マルで来るのは常識よ」"	"disk22/ﾊﾟｰﾃ.png"	"main/linR.png"	"EN"	"Susanna: I told you this was a prestigious hotel. Of course you'd dress formally for a charity show."	
"disk22"	"NO45"	1320	13	"アラン「来るんじゃなかったぜ。こんな格式張ったパ－ティだとは知らなかった」"	"disk22/ﾊﾟｰﾃ.png"	"main/alnL.png"	"EN"	"Alan: I shouldn't have come. I had no idea it would be THIS fancy."	
"disk22"	"NO45"	1330	14	"スシャ－ナ「アラン、もしロンドンに帰ってプラチナディスクを貰ったりしたら、今よりもっと格式張るんだから。こんな場所にもなれておかないと・・・」"	"disk22/ﾊﾟｰﾃ.png"	"main/linR.png"	"EN"	"Susanna: You know, once we're back in London, if you're ever awarded a Platinum record, you'll have to attend even fancier events. You have to get used to at least this much."	
"disk22"	"NO45"	1340	15	"アンドリュ－「俺達がもっと頑張って、アメリカや日本にコンサ－ト・ツア－をして成功すれば、ディスクも夢ではないさ」"	"disk22/ﾊﾟｰﾃ.png"	"main/andL.png"	"EN"	"Andrew: If we work even harder, and have successful tours in America and Japan, a Platinum record is actually a real possibility."	
"disk22"	"NO45"	1350	16	"スシャ－ナ「そうよ。私の夢は、皆がディスクを貰えることよ。さあ、食事をしましょう。テ－ブルの上の料理を片付けないと後の料理が出てこないわ」"	"disk22/ﾊﾟｰﾃ.png"	"main/linR.png"	"EN"	"Susanna: You guys being awarded one is one of my dreams. Now then, let's eat! They won't bring us anything else unless we finish our plates."	
"disk22"	"NO45"	1360	17	"テ－ブルの料理が変わり始めた頃、ステ－ジが暗くなり、ドラムとシンバルが激しく鳴った。"	"disk22/ﾊﾟｰﾃ.png"	"main/linR.png"	"EN"	"As new dishes were being brought, the stage darkened to the sound of drums and cymbals."	
"disk22"	"NO45"	1370	18	"スポット・ライトに招かれるように、手品師ホルゲン・クロストが現れ、短い挨拶をすませて、ステ－ジのテ－ブルの上に置かれたコップを手に取った。"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Then Horgen Krost, the magician, appeared under the spotlight. After a quick greeting, he picked up a cup from the table."	
"disk22"	"NO45"	1380	19	"クロスト「ここに同じグラスが二つあります。一つのグラスはお客様のテ－ブルに置かせて頂きます」"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Krost: As you can see, there are two identical glasses here. I will put one of them on your table, dear guest."	
"disk22"	"NO45"	1390	20	"会場の客の半分が外国人だったので、助手の女性が英語で通訳している。クロストは一番近いテ－ブルに行き、手に持ったグラスを置いてステ－ジに戻った。"	"disk22/ﾊﾟｰﾃ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"As about half of the guests were foreigners, he had an assistant translating for him. Krost approached the nearest table, put the glass down, and returned to the stage."	
"disk22"	"NO45"	1400	21	"クロスト「では、残ったもう一つのグラスに硬貨を入れましょう」"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Krost: Now, I will place a coin inside the remaining glass."	
"disk22"	"NO45"	1410	22	"クロストは、大きめの硬貨をグラスに音をたてて落とした。"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"He dropped the large coin in the glass, which ringed loudly."	
"disk22"	"NO45"	1415	23	"音が消えた時、硬貨が消える。"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Once the ringing subsided, the coin had vanished."	
"disk22"	"NO45"	1418	24	"その時、一番近いテ－ブルの客から悲鳴が起こった。"	"disk22/ﾊﾟｰﾃ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Then, the guest from the nearest table shrieked."	
"disk22"	"NO45"	1420	25	"デビッド達が、そのテ－ブルの上に置かれたグラスを見て驚いた。何も入っていないはずのグラスに硬貨が入っている。"	"disk22/ﾊﾟｰﾃ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"David and his friends turned that way, and were surprised by what they saw. There was a coin inside the supposedly empty glass."	
"disk22"	"NO45"	1430	26	"硬貨は、客のテ－ブルのグラスに移動していた。"	"disk22/ﾊﾟｰﾃ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"The coin had moved from one glass to the other."	
"disk22"	"NO45"	1600	27	"アラン「ステ－ジのグラスとテ－ブルのグラスは、離れているんだ。仕掛けなど出来るわけがねえよ。それでも硬貨が移動したんだ。マ－チン、これが超能力か？」"	"disk22/ﾃｰﾌﾙ.png"	"main/alnL.png"	"EN"	"Alan: The glass on the stage is too far away from that table. This can't be just a trick...but the coin definitely changed places. Martin, is this ESP?"	
"disk22"	"NO45"	1610	28	"マ－チン「仕掛けが無ければ超能力だね。仕掛けがあったら手品になるから」"	"disk22/ﾃｰﾌﾙ.png"	"main/marL.png"	"EN"	"Martin: You said it yourself. It wasn't a trick or a sleight of hand, so it has to be psychic powers."	
"disk22"	"NO45"	1620	29	"アラン「ちくしょう。もう一回やれば見抜けるんだが・・・」"	"disk22/ﾃｰﾌﾙ.png"	"main/alnL.png"	"EN"	"Alan: I still can't believe it. Maybe we just didn't notice. If he did it one more time, maybe..."	
"disk22"	"NO45"	1625	30	"アランは、緊張した会場のせいか、珍しくドイツ・ワインに酔っている。"	"disk22/ﾃｰﾌﾙ.png"	"main/alnL.png"	"EN"	"Stressed, possibly out of being out of his element, Alan was unusually drunk on German wine."	
"disk22"	"NO45"	1630	31	"ステ－ジのクロストは、両手をさしのべ拍手を止め、静かにするようにと言っている。"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Krost held out his hands to stop the applause."	
"disk22"	"NO45"	1640	32	"クロスト「グラスに仕掛けがあると思われる方がいるようですね。では、ステ－ジのグラスに水をいれますから、二つを見比べてどこに種を仕掛けてあるか良くみて下さい」"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Krost: Some people here seem to think that the glasses were rigged. This time I'm going to pour water into my glass. See the truth for yourselves."	
"disk22"	"NO45"	1650	33	"クロストは水をグラスに注いだ。水は流れ落ちているが、不思議な事にグラスにはたまらず、どこかに消えている。"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Krost poured water into his glass. It was clearly flowing, but strangely enough, it wouldn't actually fill the glass."	
"disk22"	"NO45"	1660	34	"クロスト「見てください。水はステ－ジのグラスを通して、お客様のテ－ブルのグラスに流れています。この手品の種が解る人は、いらっしゃいますか？」"	"disk22/ｼｮｰ.png"	"disk43/ﾒｵﾄｺ.png"	"EN"	"Krost: Observe. I'm pouring water into my glass, but it's filling the glass on the guest's table. Do you still believe this to be a trick?"	
"disk22"	"NO45"	1670	35	"アラン「野郎！　超能力なんか使いやがって。仕掛けが解りますかって、ふざけるんじゃねぇ。種があっての手品だろう。インチキみたいなもんじゃねえか」"	"disk22/ﾃｰﾌﾙ.png"	"main/alnL.png"	"EN"	"Alan: That bastard! Ain't no such thing as psychic powers! There's gotta be a trick! It's an illusion!"	
"disk22"	"NO45"	1680	36	"アンドリュ－「アラン静かにしろよ。俺達はその超能力を見にきたんだろう。なにを頭にきてるんだ。大きな声を出すから皆が見てるよ」"	"disk22/ﾃｰﾌﾙ.png"	"main/andL.png"	"EN"	"Andrew: Calm down, Alan! We came here to see psychic powers, and that's what we got. Why are you even mad? Quit making a scene, people are staring."	
"disk22"	"NO45"	1685	37	"客の見下げるような視線を浴びて、アランの方が赤くなっている。"	"disk22/ﾃｰﾌﾙ.png"	"main/andL.png"	"EN"	"Once he realized the other guests were staring at him, Alan turned red."	
